,image_id,healthy,multiple_diseases,rust,scab
1677,Test_1677,0.14054331,0.77806246,0.054852124,0.026542036
1678,Test_1678,0.000108809836,6.6756875e-05,0.9998217,2.770314e-06
1679,Test_1679,0.004772662,0.14987668,0.0012863331,0.8440643
1680,Test_1680,0.0069483994,0.09684001,0.0006948853,0.89551675
1681,Test_1681,0.07174717,0.70829713,0.21039174,0.009563871
1682,Test_1682,0.026400479,0.5292768,0.43844226,0.00588053
1683,Test_1683,0.059818726,0.49892733,0.42873955,0.012514422
1684,Test_1684,0.9173188,0.059159037,0.00013182333,0.023390334
1685,Test_1685,0.9098053,0.06958515,0.00022368372,0.020385757
1686,Test_1686,0.9076961,0.057698596,0.000119822165,0.034485437
1687,Test_1687,0.014910152,0.91120905,0.058166437,0.015714323
1688,Test_1688,0.00318947,0.27002886,0.72580165,0.0009800788
1689,Test_1689,0.4288375,0.17510834,0.004973041,0.39108115
1690,Test_1690,0.046401203,0.13206397,0.0018610844,0.8196738
1691,Test_1691,0.00213536,0.08575658,0.0004840862,0.9116241
1692,Test_1692,0.017086832,0.43588522,0.5431487,0.0038792198
1693,Test_1693,0.0045385007,0.19846283,0.0014041042,0.7955945
1694,Test_1694,0.02673333,0.44358996,0.52350706,0.006169585
1695,Test_1695,0.00028391587,0.00066036626,0.9990471,8.575782e-06
1696,Test_1696,0.22613354,0.29432634,0.0063424283,0.47319767
1697,Test_1697,0.007950237,0.43682045,0.5530803,0.0021489481
1698,Test_1698,0.0047568,0.27073452,0.72318006,0.001328702
1699,Test_1699,0.0029159554,0.11944502,0.00086864515,0.8767703
1700,Test_1700,0.8963617,0.06648194,0.00011881863,0.037037566
1701,Test_1701,0.008179919,0.33185482,0.6576102,0.0023551125
1702,Test_1702,0.01202903,0.49322668,0.491627,0.0031173283
1703,Test_1703,0.005584752,0.35330895,0.6394913,0.001614984
1704,Test_1704,0.89547914,0.06180438,0.00018024426,0.04253617
1705,Test_1705,0.00018359904,0.16172566,0.8379965,9.434003e-05
1706,Test_1706,0.018294593,0.55533886,0.0068681017,0.41949844
1707,Test_1707,0.06777672,0.4915044,0.4291766,0.011542317
1708,Test_1708,0.0046335217,0.2274094,0.7667662,0.0011909301
1709,Test_1709,0.0011806145,0.09235653,0.9063079,0.00015489882
1710,Test_1710,0.00085777993,0.1439944,0.85491544,0.00023236992
1711,Test_1711,0.3051745,0.6138534,0.03987836,0.041093767
1712,Test_1712,5.8992468e-05,0.00021850865,0.99952066,0.00020178955
1713,Test_1713,0.0028956188,0.20827931,0.788203,0.0006221451
1714,Test_1714,0.056419592,0.22066599,0.0031234566,0.71979105
1715,Test_1715,0.017402034,0.10009207,0.0010631463,0.8814428
1716,Test_1716,0.91809136,0.06187126,0.00016806499,0.019869389
1717,Test_1717,0.004337077,0.088600196,0.0004972026,0.9065655
1718,Test_1718,0.88926536,0.0657418,0.0001519775,0.044840872
1719,Test_1719,0.0017064008,0.2586929,0.73882866,0.0007720438
1720,Test_1720,0.001722465,0.26510715,0.73246145,0.0007089114
1721,Test_1721,0.0009942908,0.08198794,0.9168498,0.00016796788
1722,Test_1722,0.0007918561,0.11006687,0.88896894,0.00017234901
1723,Test_1723,0.880932,0.09238916,0.0015619165,0.025116857
1724,Test_1724,0.00085752003,0.0025947879,0.99648166,6.605004e-05
1725,Test_1725,0.00015632364,0.0019294072,0.9978834,3.0925807e-05
1726,Test_1726,0.013702584,0.13219188,0.0016268999,0.8524786
1727,Test_1727,0.92164326,0.06345955,0.00026259825,0.014634582
1728,Test_1728,0.89549893,0.09008583,0.0013228036,0.013092471
1729,Test_1729,0.0006043916,0.20593773,0.7929682,0.0004896508
1730,Test_1730,0.89864206,0.08148386,0.0013667083,0.018507345
1731,Test_1731,3.066315e-05,0.023323746,0.97663045,1.5087582e-05
1732,Test_1732,0.00066030386,0.18760929,0.8114921,0.00023823454
1733,Test_1733,0.6436665,0.30662772,0.02575275,0.023953069
1734,Test_1734,0.0014573445,0.16770051,0.8302524,0.0005897671
1735,Test_1735,0.0019682336,0.5602173,0.43692484,0.00088961434
1736,Test_1736,0.00018085318,0.011176624,0.98794216,0.0007003711
1737,Test_1737,0.005812667,0.08736076,0.0007016365,0.9061249
1738,Test_1738,0.9106025,0.06666484,0.00023323717,0.022499401
1739,Test_1739,0.013680406,0.3279179,0.65585244,0.0025492855
1740,Test_1740,0.0032601343,0.1437942,0.84881896,0.0041266647
1741,Test_1741,0.86705554,0.104636095,0.0016018384,0.026706463
1742,Test_1742,0.004580886,0.24379134,0.7501753,0.0014524986
1743,Test_1743,0.091791466,0.4431414,0.45001948,0.015047669
1744,Test_1744,0.0025309161,0.06326695,0.9338004,0.00040170943
1745,Test_1745,1.7858765e-05,0.26784348,0.7313267,0.00081202656
1746,Test_1746,0.053462204,0.6210505,0.31318378,0.012303502
1747,Test_1747,0.34159634,0.09799167,0.0017353031,0.55867666
1748,Test_1748,0.003637156,0.25255907,0.74288183,0.00092200196
1749,Test_1749,1.0929547e-05,0.21868668,0.78079915,0.0005031935
1750,Test_1750,0.0022969365,0.082138754,0.00046244398,0.9151019
1751,Test_1751,0.9087451,0.057335075,0.00014529515,0.033774458
1752,Test_1752,0.91076034,0.07221639,0.00020045067,0.016822854
1753,Test_1753,0.91759497,0.061528333,0.0001715827,0.020705134
1754,Test_1754,0.6466241,0.10428067,0.0009340054,0.24816115
1755,Test_1755,0.0005186099,0.00063271873,0.99882966,1.9090248e-05
1756,Test_1756,0.00080947706,0.005383147,0.9937629,4.446714e-05
1757,Test_1757,0.0060254964,0.14340416,0.0012248673,0.84934556
1758,Test_1758,0.89542925,0.06585144,0.00034276306,0.03837655
1759,Test_1759,0.06810305,0.15544938,0.0029057888,0.77354175
1760,Test_1760,0.0016424665,0.17190647,0.8254404,0.0010106877
1761,Test_1761,0.8956771,0.06349327,0.00014124882,0.04068841
1762,Test_1762,0.005388626,0.09035344,0.0005828461,0.9036751
1763,Test_1763,0.0013984656,0.045765594,0.9527054,0.00013059832
1764,Test_1764,0.0029481887,0.20028703,0.7961211,0.0006436253
1765,Test_1765,0.64752525,0.11270006,0.0013036731,0.23847102
1766,Test_1766,0.91772985,0.06623078,0.00028798456,0.015751278
1767,Test_1767,0.001971835,0.14199355,0.85558647,0.0004481447
1768,Test_1768,5.187159e-06,9.946383e-08,0.99999475,1.1146343e-08
1769,Test_1769,0.9139062,0.05716382,0.00010169247,0.028828315
1770,Test_1770,0.0027624392,0.06661781,0.00045190426,0.930168
1771,Test_1771,0.0032581787,0.42488766,0.5707383,0.0011158491
1772,Test_1772,1.2352784e-06,1.9232746e-06,0.99999475,2.0933746e-06
1773,Test_1773,0.01737074,0.109333366,0.0010594877,0.87223643
1774,Test_1774,0.9129583,0.06066774,0.00024383102,0.026130153
1775,Test_1775,0.020524308,0.39201477,0.5836447,0.0038162193
1776,Test_1776,0.9168566,0.06378867,0.00030707638,0.01904775
1777,Test_1777,0.0017571528,0.13858645,0.8577223,0.0019340853
1778,Test_1778,0.8735783,0.086084545,0.00038040732,0.039956767
1779,Test_1779,0.006401295,0.4870615,0.5044816,0.0020555374
1780,Test_1780,0.003129981,0.21619655,0.77987367,0.00079981075
1781,Test_1781,0.021926677,0.47737896,0.495183,0.0055114543
1782,Test_1782,0.021048758,0.38580075,0.5879513,0.0051992144
1783,Test_1783,0.039224744,0.7868398,0.16116095,0.012774617
1784,Test_1784,0.004438207,0.35956073,0.6344653,0.0015358218
1785,Test_1785,0.0013300091,0.09363108,0.0005671091,0.9044717
1786,Test_1786,0.921097,0.06267331,0.00035996357,0.01586972
1787,Test_1787,0.0041370033,0.17856221,0.0013137398,0.815987
1788,Test_1788,0.89820695,0.064865336,0.0002870224,0.03664069
1789,Test_1789,0.91714156,0.056730796,9.0063666e-05,0.026037471
1790,Test_1790,0.88441414,0.07073773,0.0003984958,0.044449635
1791,Test_1791,0.92343277,0.05944798,0.00012928393,0.016989945
1792,Test_1792,0.007257509,0.5063083,0.48432907,0.0021050528
1793,Test_1793,0.008052872,0.43416393,0.555369,0.0024141932
1794,Test_1794,0.0006279055,0.04440306,0.9549075,6.159844e-05
1795,Test_1795,0.87648404,0.09398821,0.0015475762,0.02798019
1796,Test_1796,5.128008e-05,0.0001548043,0.9997931,8.280555e-07
1797,Test_1797,0.009518748,0.5541715,0.43343708,0.002872649
1798,Test_1798,0.9069072,0.061779685,0.00022392927,0.03108916
1799,Test_1799,0.0023554626,0.10946542,0.0007330233,0.8874461
1800,Test_1800,0.9216986,0.056518264,0.00014957105,0.021633642
1801,Test_1801,0.9142894,0.065829076,0.0002631944,0.019618351
1802,Test_1802,6.972418e-05,9.158201e-05,0.9998373,1.4470542e-06
1803,Test_1803,0.0028452843,0.41287902,0.5832296,0.0010460959
1804,Test_1804,2.3247212e-07,3.9808215e-06,0.99996436,3.1511758e-05
1805,Test_1805,0.88877606,0.06931168,0.000300751,0.041611504
1806,Test_1806,0.0065736347,0.11363997,0.0008604029,0.8789259
1807,Test_1807,0.901509,0.062046565,0.00019804099,0.03624635
1808,Test_1808,0.89697415,0.063653246,0.00020330121,0.03916924
1809,Test_1809,0.92388713,0.056304373,0.00018764919,0.019620812
1810,Test_1810,0.020638889,0.5322805,0.44267917,0.0044013876
1811,Test_1811,0.8457657,0.11427263,0.0026224644,0.037339173
1812,Test_1812,1.9997083e-10,2.05927e-10,0.9999999,1.05409136e-07
1813,Test_1813,0.009633967,0.08496937,0.0007419352,0.9046547
1814,Test_1814,0.0036501868,0.11741639,0.87535006,0.0035833751
1815,Test_1815,1.2573385e-09,7.4342393e-10,0.99999976,2.713542e-07
1816,Test_1816,0.0021828327,0.28224394,0.7146723,0.0009008626
1817,Test_1817,0.012724974,0.5150119,0.004969603,0.46729347
1818,Test_1818,0.10121555,0.51062614,0.3732479,0.014910454
1819,Test_1819,0.9089964,0.057965156,0.00011525053,0.03292322
1820,Test_1820,0.018182285,0.121380165,0.0013299615,0.85910755
